rectype,qno,final,samptyp,lifecyc,hhsize,hhnumwkr,hhnumveh,veh_av,veh_wkr,ldrvnum,hinccat1,hinccat2,hinccat3,hmcnty,hmcity,hmzip,hmtaz,hmtract,region,areacty2,hh_uga,chmarea,chmarea2,chmtenur,chmtype,chmage,chmyear,prevcnty,prevcity,prevzip,prevtaz,phmarea,phmarea2,phmtenur,phmtype,phmage,phmyear,pmove3,hhvtype1,hhvehyr1,hhvtype2,hhvehyr2,hhvtype3,hhvehyr3,hhvtype4,hhvehyr4,hhvtype5,hhvehyr5,hhvtype6,hhvehyr6,hhvtype7,hhvehyr7,hhvtype8,hhvehyr8,hhvtype9,hhvehyr9,hhvtyp10,hhvehy10,diary,gps,tyear,month1,month2,daymo1,daymo2,travdate,expfac2
1,3265,1,1,8,2,1,2,1,4,2,10,10,3,4,LAKE STEVENS,98258,664,53505,6,0,2,3,4,1,1,4,5, , , , ,1,1,1,1,7,7,12,4,2004,1,2001, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,136.68
1,3271,1,1,1,3,1,2,1,4,2,9,9,3,3,AUBURN,98092,748,70306,5,0,1,2,1,1,1,2,2,1,SEATTLE,98116,171,1,3,2,5,6,2,1,3,2003,1,2004, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,392.57
1,3300,1,1,2,3,3,2,0,2,3,10,10,3,3,TACOMA,98422,768,70900,5,0,1,3,4,1,6,4,5,1,FEDERAL WAY,98003,416,1,1,1,6,6,6,4,4,1997,1,2002, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,467.7
1,3335,1,1,7,2,1,2,1,4,2,5,5,2,4,EDMONDS,98020,578,50500,6,0,1,1,3,1,1,6,3, , , , ,1,3,1,5,6,5,9,1,2001,1,2002, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,172.35
1,3354,1,1,4,1,1,1,1,4,1,11,11,4,1,SEATTLE,98107,66,4800,1,1,1,1,1,1,1,7,5,1,SEATTLE,98103,66,1,1,2,1,7,2,1,1,2000, , , , , , , , , , , , , , , , , , ,0, ,2006,4,4,5,6,3,98.36
1,3364,1,1,8,2,1,3,1,4,2,6,6,2,3,ORTING,98360,759,70402,5,0,1,2,1,1,1,6,5, , , , ,3,4,1,1,7,6,1,3,2004,2,1997,1,1991, , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,291.08
1,3367,1,1,5,1,0,1,1,3,1,2,2,1,2,BREMERTON,98310,880,80200,4,0,1,1,2,2,5,99,2,2,BREMERTON,98310,882,3,4,1,1,7,7,25,1,1991, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,170.63
1,3370,1,1,8,2,0,3,1,3,2,18,6,2,3,TACOMA,98406,693,60905,5,0,1,1,1,1,5,6,4,3,TACOMA,98406,693,1,1,1,1,7,7,20,2,2000,1,1985,1,1992, , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,204.03
1,3379,1,1,7,2,2,2,1,3,2,11,11,4,4,BOTHELL,98012,612,52006,6,0,1,2,1,1,1,7,7, , , , , , , , , , , ,1,9998,3,9998, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,305.31
1,3380,1,1,7,2,2,3,1,3,2,10,10,3,2,PORT ORCHARD,98367,926,92100,4,0,1,3,4,1,1,6,2,1,BOTHELL,98011,247,2,1,1,1,6,6,8,2,1992,4,1999,3,2000, , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,62.73
1,3382,1,1,5,1,1,1,1,4,1,5,5,2,1,MAPLE VALLEY,98038,479,32008,3,2,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,262.97
1,3399,1,1,7,2,2,6,1,3,2,16,11,4,1,SEATTLE,98125,1,100,1,1,1,1,1,1,1,7,4,1,SEATTLE,98115,53,1,1,2,5,4,2,9,4,1993,3,2004,1,2006,6,2005,6,2005,6,2005, , , , , , , , ,1, ,2006,4,4,5,6,3,151.89
1,3431,1,1,5,1,0,1,1,3,1,4,4,2,2,POULSBO,98370,901,90500,4,0,1,1,1,1,6,5,4, , , , ,2,3,1,3,7,5,8,1,1999, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,87.54
1,3440,1,1,1,4,2,2,1,3,2,8,8,3,1,SEATTLE,98117,39,3100,1,1,1,1,1,1,1,7,1, , , , ,1,1,1,1,7,3,3,3,2002,1,2003, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,114.56
1,3446,1,1,7,2,0,2,1,3,2,6,6,2,1,SEATTLE,98115,28,2200,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,1,2003,3,2001, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,95.21
1,3459,1,1,8,2,0,3,1,3,1,6,6,2,1,TUKWILA,98188,366,28200,3,2,1,2,1,1,1,7,7, , , , , , , , , , , ,1,2005,4,1994,2,1988, , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,165.27
1,3467,1,1,5,1,0,1,1,3,1,17,3,1,1,SEATTLE,98107,66,4800,1,1,1,1,2,1,2,7,7, , , , , , , , , , , ,1,2003, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,141.12
1,3490,1,1,1,6,1,3,1,4,2,7,7,3,4,BOTHELL,98021,602,51917,6,0,1,2,1,1,1,7,3,4,BRIER,98036,598,2,1,1,1,7,6,13,4,1997,1,1997,1,1968, , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,517.99
1,3491,1,1,8,2,1,2,1,4,2,9,9,3,1,BURIEN,98166,362,27800,3,2,1,1,1,1,1,7,7, , , , , , , , , , , ,4,1990,1,1996, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,248.48
1,3496,1,1,8,2,1,1,0,4,2,3,3,1,1,RENTON,98055,324,25300,3,2,1,1,2,1,1,7,3,1,KENT,98031,396,2,2,1,6,7,3,27,1,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,552.34
1,3505,1,1,3,1,1,1,1,4,1,2,2,1,1,SEATTLE,98117,43,3300,1,1,1,1,2,2,5,7,2,1,SEATTLE,98177,19,1,2,2,2,7,1,13,3,1990, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,1004.13
1,3510,1,1,8,3,1,1,0,4,2,7,7,3,1,RENTON,98058,467,31800,3,2,2,3,4,1,1,7,6, , , , , , , , , , , ,1,1990, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,248.38
1,3540,1,1,8,2,0,2,1,3,2,5,5,2,2,BAINBRIDGE ISL,98110,907,90800,4,0,1,3,4,1,1,7,7, , , , , , , , , , , ,1,2001,4,2004, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,68.41
1,3545,1,1,7,2,2,3,1,3,2,8,8,3,1,BURIEN,98146,359,27600,3,2,1,2,3,1,5,6,6, , , , , , , , , , , ,1,1988,1,2002,3,2004, , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,237.22
1,3553,1,1,7,2,1,2,1,4,2,7,7,3,3,GIG HARBOR,98329,841,72601,5,0,2,3,4,1,1,7,6, , , , , , , , , , , ,1,2000,1,1992, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,295.64
1,3554,1,1,7,2,2,3,1,3,2,7,7,3,1,SHORELINE,98133,227,20700,1,2,1,1,1,1,1,7,6, , , , , , , , , , , ,1,2005,1,1987,1,1985, , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,234.77
1,3555,1,1,8,2,1,2,1,4,2,12,11,4,3,EATONVILLE,98328,868,73200,5,0,2,3,4,1,1,6,6, , , , , , , , , , , ,3,2005,3,2005, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,268.2
1,3556,1,1,1,6,1,3,1,4,2,10,10,3,1,SHORELINE,98177,220,20200,1,2,1,2,1,1,1,7,4, , , , ,2,1,1,1,7,2,8,4,1999,3,1989,1,1995, , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,255.52
1,3557,1,1,8,2,1,2,1,4,2,6,6,2,3,PUYALLUP,98373,785,71308,5,0,1,3,4,1,1,6,6, , , , , , , , , , , ,4,1993,2,2004, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,253.65
1,3558,1,1,7,2,2,3,1,3,2,16,11,4,4,ARLINGTON,98223,661,53400,6,0,2,3,4,1,1,6,5, , , , ,2,1,2,1,7,5,99,1,2000,4,2002,4,1993, , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,340.02
1,3565,1,1,8,2,0,2,1,3,2,10,10,3,1,KIRKLAND,98033,258,22400,2,2,1,2,1,1,1,7,2, , , , ,3,4,1,1,7,7,8,1,1995,1,2002, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,168.48
1,3573,1,1,2,4,2,2,1,3,2,11,11,4,1,SEATTLE,98125,28,2200,1,1,1,1,1,1,1,7,5,1,SEATTLE,98103,35,1,1,1,1,7,5,18,1,1987,2,1990, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,140.52
1,3577,1,1,7,3,2,3,1,3,3,99,10,3,1,BELLEVUE,98006,313,24901,2,2,1,2,1,1,1,7,6, , , , , , , , , , , ,3,2004,1,1998,1,1987, , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,201.76
1,3588,1,1,7,2,2,2,1,3,2,7,7,3,1,SEATTLE,98103,25,1900,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,3,1994,1,1994, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,113.73
1,3591,1,1,2,3,2,2,1,3,2,10,10,3,4,EVERETT,98203,549,41400,6,0,1,2,2,1,1,7,6, , , , , , , , , , , ,1,1994,1,1995, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,291.7
1,3600,1,1,2,3,3,5,1,3,3,7,7,3,1,AUBURN,98002,442,30801,3,2,1,2,1,1,1,7,6, , , , , , , , , , , ,3,2001,2,1988,1,1995,1,1994,3,1990, , , , , , , , , , ,1, ,2006,4,4,17,18,1,368.56
1,3601,1,1,2,3,1,2,1,4,1,4,4,2,4,LAKE STEVENS,98258,636,52603,6,0,2,3,4,2,1,7,1,4,EVERETT,98203,547,1,1,2,1,7,2, ,1,2005,3,1994, , , , , , , , , , , , , , , , ,1, ,2006,5,5,16,17,2,536.17
1,3605,1,1,7,2,2,2,1,3,2,16,11,4,3,PUYALLUP,98375,857,73109,5,0,1,2,1,1,1,4,5,3,PUYALLUP,98374,781,2,1,1,1,5,6,11,3,2004,4,1999, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,363.73
1,3606,1,1,1,6,1,2,1,4,2,7,7,3,3,DUPONT,98327,846,72800,5,0,1,2,3,1,1,5,4, , , , ,3,4,2,5,7,3,3,2,2003,1,2005, , , , , , , , , , , , , , , , ,1, ,2006,4,4,17,18,1,517.62
1,3610,1,1,8,2,0,2,1,3,2,6,6,2,1,BELLEVUE,98005,283,23500,2,2,1,2,2,1,5,7,1,1,BELLEVUE,98005,283,2,2,2,5,7,5,12,1,2001,4,2000, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,159.37
1,3620,1,1,4,1,1,2,1,4,1,5,5,2,4,ARLINGTON,98223,662,53503,6,0,1,2,1,1,1,7,7, , , , , , , , , , , ,3,1998,9,1981, , , , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,200.73
1,3634,1,1,8,2,0,3,1,3,2,18,10,3,2,BREMERTON,98312,889,80900,4,0,2,2,1,1,1,6,3,2,BREMERTON,98311,917,2,1,1,1,7,7,6,1,1998,1,1989,1,1969, , , , , , , , , , , , , , ,1, ,2006,4,4,5,6,3,34.35
1,3637,1,1,7,2,2,2,1,3,2,16,11,4,1,BELLEVUE,98006,319,25001,2,2,1,2,1,1,1,7,7, , , , , , , , , , , ,1,2004,2,2006, , , , , , , , , , , , , , , , ,1, ,2006,4,4,6,7,4,383.18
1,3672,1,1,2,4,1,2,1,4,2,12,11,4,1,SEATTLE,98144,155,8900,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,2,1998,1,9998, , , , , , , , , , , , , , , , ,0, ,2006,4,4,11,12,2,137.7
1,3712,1,1,5,1,0,2,1,3,1,6,6,2,1,MERCER ISLAND,98040,304,24300,2,2,1,1,1,1,1,7,4, , , , ,3,4,1,1,7,7,8,1,2005,4,2001, , , , , , , , , , , , , , , , ,1, ,2006,4,4,19,20,3,92.83
1,3714,1,1,8,2,1,2,1,4,2,5,5,2,3,LAKEBAY,98349,842,72602,5,0,2,3,4,1,1,5,5, , , , ,2,1,1,1,7,6,9,1,1989,1,1998, , , , , , , , , , , , , , , , ,1,1,2006,4,4,10,11,1,284.58
1,3727,1,1,5,1,0,0,1,1,0,2,2,1,1,SEATTLE,98104,148,8500,1,1,1,1,2,2,5,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,12,13,3,344.62
1,3732,1,1,7,2,2,3,1,3,2,10,10,3,4,EVERETT,98208,554,41607,6,0,1,2,1,1,1,4,2, , , , ,2,2,1,5,7,6,8,1,2000,3,1995,3,1995, , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,225.37
1,3747,1,1,6,2,2,1,1,2,1,13,11,4,1,SEATTLE,98103,69,5100,1,1,1,1,1,1,1,7,1,1,SEATTLE,98105,69,1,1,2,1,98,3,16,1,1988, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,607.68
1,3751,1,1,4,1,0,2,1,3,1,3,3,1,1,NORTH BEND,98045,529,32702,2,2,2,3,4,1,6,6,6, , , , , , , , , , , ,4,1994,4,2001, , , , , , , , , , , , , , , , ,1, ,2006,4,4,12,13,3,353.5
1,3758,1,1,8,2,1,1,1,4,1,4,4,2,3,PUYALLUP,98371,775,71205,5,0,2,3,4,1,6,7,5,3,PUYALLUP,98374,861,2,1,1,1,7,7,9,1,1993, , , , , , , , , , , , , , , , , , ,1,1,2006,4,4,10,11,1,369.2
1,3765,1,1,8,2,1,2,1,4,1,4,4,2,1,SEATTLE,98107,44,3300,1,1,1,1,3,2,5,5,5,1,SEATTLE,98119,99,1,2,2,5,7,5,39,1,1984,1,1980, , , , , , , , , , , , , , , , ,1,1,2006,4,4,10,11,1,190.5
1,3769,1,1,2,2,0,1,0,3,2,3,3,1,2,BREMERTON,98312,887,80700,4,0,1,3,4,1,1,6,6, , , , , , , , , , , ,2,1997, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,153.75
1,3783,1,1,7,2,2,2,1,3,2,7,7,3,3,TACOMA,98422,768,70900,5,0,1,2,1,1,1,6,1,3,TACOMA,98406,690,2,1,1,1,7,4,11,1,2004,4,2001, , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,330.42
1,3785,1,1,6,2,2,2,1,3,2,9,9,3,4,EVERETT,98208,551,41601,6,0,1,2,1,1,1,2,3,4,EVERETT,98204,560,2,3,2,5,6,1, ,1,1993,1,2001, , , , , , , , , , , , , , , , ,1, ,2006,5,5,16,17,2,879.9
1,3793,1,1,2,4,1,3,1,4,2,10,10,3,1,BELLEVUE,98006,318,25004,2,2,1,2,2,1,1,6,6, , , , , , , , , , , ,2,1997,1,2005,1,1982, , , , , , , , , , , , , , ,1, ,2006,4,4,17,18,1,295.6
1,3794,1,1,7,2,1,3,1,4,2,7,7,3,1,SEATTLE,98117,23,1700,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,2001,1,1999,4,1967, , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,136.34
1,3812,1,1,1,3,1,2,1,4,2,16,11,4,1,SEATTLE,98126,175,9800,1,1,1,1,1,1,1,3,4, , , , ,1,2,2,2,7,1,1,3,2005,1,2005, , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,137.98
1,3815,1,1,7,3,2,4,1,3,3,18,6,2,1,WOODINVILLE,98072,510,32307,2,2,2,3,4,1,1,7,6, , , , , , , , , , , ,1,2001,4,2001,1,9998,4,2003, , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,217.93
1,3817,1,1,2,4,1,3,1,4,2,8,8,3,1,ISSAQUAH,98027,486,32102,2,2,2,3,4,1,1,7,5,1,ISSAQUAH,98027,496,3,4,1,1,7,4,2,1,2002,1,2005,1,2002, , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,264.77
1,3820,1,1,2,3,2,1,1,2,1,7,7,3,1,ISSAQUAH,98027,486,32102,2,2,2,3,4,1,1,7,7, , , , , , , , , , , ,1,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,436.58
1,3821,1,1,2,5,1,1,0,4,2,6,6,2,3,TACOMA,98405,703,61300,5,0,1,1,3,1,1,7,1,4,EVERETT,98204,565,1,2,2,5,7,5,1,2,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,399.45
1,3835,1,1,7,2,2,3,1,3,2,18,6,2,4,EDMONDS,98026,570,42003,6,0,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1994,1,1995,1,1995, , , , , , , , , , , , , , ,0, ,2006,4,4,10,11,1,186.44
1,3872,1,1,4,1,1,1,1,4,1,11,11,4,1,SEATTLE,98121,120,8001,1,1,1,1,2,2,5,3,1, , , , ,2,1,1,1,7,7,3,1,2003, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,98.36
1,3880,1,1,2,5,2,3,1,3,3,6,6,2,4,BOTHELL,98021,600,51915,6,0,1,2,1,1,1,7,6, , , , , , , , , , , ,2,1996,1,1996,2,2000, , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,416.78
1,3899,1,1,2,3,2,2,1,3,2,7,7,3,1,SHORELINE,98155,232,21100,1,2,1,1,3,1,1,7,7, , , , , , , , , , , ,1,1993,4,2004, , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,277.69
1,3901,1,1,4,1,1,0,0,4,1,4,4,2,1,SEATTLE,98102,110,7400,1,1,1,1,2,2,5,7,1,1,SEATTLE,98117,22,1,1,2,2,7,2,3, , , , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,256.11
1,3913,1,1,2,5,2,3,1,3,2,6,6,2,3,TACOMA,98405,703,61300,5,0,1,2,1,1,1,7,5,1,FEDERAL WAY,98023,424,2,3,2,5,98,3,1,2,1992,1,1991,4,1992, , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,417.42
1,3914,1,1,4,1,1,1,1,4,1,3,3,1,2,BREMERTON,98337,893,80500,4,0,1,1,2,2,5,7,1,1,SEATTLE,98116,171,2,1,2,5,7,1,3,1,1995, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,11,12,2,234.98
1,3932,1,1,7,3,3,2,1,2,2,8,8,3,1,SEATTLE,98117,41,3200,1,1,1,2,3,1,1,7,5, , , , ,2,1,2,1,7,5,2,1,2003,1,2002, , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,117.54
1,3952,1,1,2,3,1,3,1,4,2,16,11,4,1,COVINGTON,98042,482,32006,3,2,1,3,4,1,1,6,6, , , , , , , , , , , ,1,2004,4,2002,1,2005, , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3,377.16
1,3957,1,1,1,6,2,3,1,3,3,8,8,3,3,UNIVERSITY PLACE,98466,823,72309,5,0,1,2,1,1,1,7,5, , , , ,2,2,1,1,3,4,8,4,2002,2,1994,1,2004, , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,432.34
1,3984,1,1,4,1,0,2,1,3,1,9,9,3,1,FEDERAL WAY,98023,417,30100,3,2,1,2,1,1,1,7,7, , , , , , , , , , , ,3,1993,1,2000, , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,191.74
1,4007,1,1,8,2,1,6,1,4,2,6,6,2,1,AUBURN,98002,443,30802,3,2,1,2,1,1,1,7,7, , , , , , , , , , , ,1,2005,1,1994,1,1974,3,1983,2,1968,1,1965, , , , , , , , ,1, ,2006,4,4,10,11,1,175.99
1,4008,1,1,4,1,1,1,1,4,1,6,6,2,1,SEATTLE,98199,81,5801,1,1,1,1,2,2,5,7,1, , , , ,2,1,2,1,3,3,9,1,2003, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,94.76
1,4015,1,1,4,1,1,1,1,4,1,8,8,3,1,SEATTLE,98199,78,5700,1,1,1,1,1,1,4,3,4,1,SEATTLE,98199,78,1,1,1,1,7,6,20,1,2002, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,77.48
1,4017,1,1,7,2,2,2,1,3,2,15,11,4,1,REDMOND,98052,518,32324,2,2,1,2,3,1,1,7,5, , , , ,3,4,1,1,7,5,3,3,2000,1,2005, , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,383.18
1,4030,1,1,4,1,1,1,1,4,1,4,4,2,1,BELLEVUE,98006,312,24800,2,2,1,2,2,1,5,7,5,1,MERCER ISLAND,98040,304,1,3,2,5,98,5,19,1,1996, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,421.49
1,4070,1,1,8,2,1,2,1,4,2,6,6,2,4,LYNNWOOD,98037,589,51601,6,0,1,2,1,1,1,7,7, , , , , , , , , , , ,4,1997,1,1983, , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,113.07
1,4090,1,1,7,2,1,0,0,4,2,2,2,1,1,AUBURN,98002,436,30503,3,2,1,2,2,2,5,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,23,24,2,2223.05
1,4095,1,1,5,1,1,1,1,4,1,7,7,3,1,SEATTLE,98126,190,10600,1,1,1,1,1,1,1,7,5, , , , ,1,1,2,1,6,4,11,1,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,93.33
1,4101,1,1,2,4,1,2,1,4,2,13,11,4,1,AUBURN,98092,405,29602,3,2,1,2,1,1,1,4,4, , , , ,2,1,2,4,6,4, ,4,9999,2,2003, , , , , , , , , , , , , , , , ,1, ,2006,6,6,5,6,1,427.68
1,4106,1,1,7,2,2,3,1,3,2,14,11,4,1,ISSAQUAH,98027,484,32104,2,2,1,2,1,1,1,7,5,1,ISSAQUAH,98027,489,1,2,2,4,1,2,9,3,1994,4,2003,2,9998, , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,347.98
1,4110,1,1,2,4,2,2,1,3,2,10,10,3,1,AUBURN,98001,411,29902,3,2,1,2,1,1,1,6,4,1,AUBURN,98001,409,2,1,1,1,7,6,11,2,1998,1,2002, , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,322.58
1,4125,1,1,7,2,1,3,1,4,2,6,6,2,4,ARLINGTON,98223,663,53504,6,0,1,1,1,2,1,7,5, , , , ,1,1,2,2,7,1,3,1,2000,4,2003,4,1983, , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,176.34
1,4135,1,1,7,2,1,2,1,4,2,15,11,4,1,SEATTLE,98119,97,6900,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,1988,1,2004, , , , , , , , , , , , , , , , ,1, ,2006,5,5,15,16,1,121.67
1,4136,1,1,4,1,1,1,1,4,1,5,5,2,4,EVERETT,98201,533,40300,6,0,1,1,1,2,1,7,3,4,BOTHELL,98021,607,2,1,1,1,6,7,3,3,2000, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,231.93
1,4151,1,1,4,1,1,2,1,4,1,12,11,4,3,TACOMA,98418,715,61900,5,0,1,1,3,1,1,7,5, , , , ,3,4,1,1,7,5, ,1,1992,3,2002, , , , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3,208.86
1,4172,1,1,4,1,1,2,1,4,1,18,8,3,2,POULSBO,98370,898,90200,4,0,2,3,4,1,1,6,5, , , , ,3,4,1,1,6,5,3,4,2002,1,1996, , , , , , , , , , , , , , , , ,1, ,2006,4,4,11,12,2,88.58
1,4186,1,1,8,2,0,1,0,3,2,3,3,1,3,SUMNER,98390,869,73302,5,0,1,2,1,1,1,4,4, , , , ,1,2,1,1,6,4,8,4,1994, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,434.92
1,4188,1,1,7,2,1,5,1,4,2,5,5,2,3,EATONVILLE,98328,854,73006,5,0,2,3,4,1,1,4,5,3,SPANAWAY,98387,853,3,4,1,1,6,6,11,4,2006,1,2005,3,1993,1,1963,1,1929, , , , , , , , , , ,1, ,2006,4,4,10,11,1,396.29
1,4229,1,1,2,5,3,5,1,3,4,8,8,3,2,SILVERDALE,98383,915,91302,4,0,2,3,4,1,1,4,5,2,BREMERTON,98311,921,2,1,1,1,5,1,8,4,2003,3,2003,1,1994,1,1994,1,1984, , , , , , , , , , ,1, ,2006,4,4,10,11,1,267.85
1,4241,1,1,4,1,1,1,1,4,1,6,6,2,3,TACOMA,98422,674,60102,5,0,1,2,1,1,96,6,4, , , , ,2,2,2,5,98,3,16,1,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,242.44
1,4257,1,1,5,1,0,1,1,3,1,4,4,2,2,OLALLA,98359,935,92802,4,0,2,3,4,1,1,7,7, , , , , , , , , , , ,1,2001, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,87.54
1,4259,1,1,5,1,0,4,1,3,1,4,4,2,4,STANWOOD,98292,657,53201,6,0,2,3,4,1,1,7,7, , , , , , , , , , , ,1,1953,1,1953,3,1988,1,2002, , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,253.22
1,4291,1,1,4,1,1,1,1,4,1,8,8,3,4,MILL CREEK,98012,612,52006,6,0,1,2,1,1,1,6,2, , , , ,1,1,2,1,7,4,13,1,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,157.71
1,4298,1,1,3,1,1,1,1,4,1,7,7,3,1,RENTON,98058,470,31907,3,2,1,2,1,2,5,3,1, , , , ,3,4,1,1,7,6,3,1,1999, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,478.14
1,4308,1,1,8,2,0,2,1,3,2,99,5,2,3,TACOMA,98403,686,60600,5,0,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1996,1,2000, , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,199.48
1,4334,1,1,4,1,1,1,1,4,1,4,4,2,2,PORT ORCHARD,98367,935,92802,4,0,2,3,4,1,1,4,5,1,BURIEN,98146,358,2,1,2,1,7,5,9,1,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,134.91
1,4361,1,1,4,1,0,1,1,3,1,2,2,1,2,BREMERTON,98312,891,81100,4,0,1,1,1,2,5,98,1,2,SILVERDALE,98383,912,98,2,2,5,98,1,29,3,2001, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,194.3
1,4363,1,1,3,1,1,1,1,4,1,4,4,2,1,KENT,98032,384,29100,3,2,1,2,2,1,4,6,5,1,SEATAC,98168,356,2,1,1,1,7,7,32,3,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,859.01
1,4364,1,1,8,2,1,2,1,4,2,12,11,4,1,KIRKLAND,98033,266,22702,2,2,1,2,3,1,1,7,1,1,SEATTLE,98108,164,1,3,1,9,7,5,3,3,2004,1,1991, , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,235.72
1,4368,1,1,7,2,1,1,0,4,2,4,4,2,1,SEATTLE,98122,118,7900,1,1,1,1,2,2,5,7,5,1,SEATTLE,98122,118,1,2,2,5,7,2,49,1,1985, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,10,11,1,201.51
